# Generated on Tue Feb 14 01:01:23 2017 by soham.
# This file was created by PDFgui.
#S 1
#L r  Gtrunc  Gdiff  Gcalc
4.62 -2.05966 0.00425339 -2.06391
4.63 -2.07662 0.0120851 -2.08871
4.64 -2.09305 0.0164397 -2.10949
4.65 -2.11023 0.017012 -2.12724
4.66 -2.12862 0.013706 -2.14233
4.67 -2.1479 0.00663945 -2.15454
4.68 -2.16707 -0.00388956 -2.16318
4.69 -2.1843 -0.017169 -2.16713
4.7 -2.19724 -0.0322869 -2.16495
4.71 -2.20348 -0.0484878 -2.15499
4.72 -2.20036 -0.0648769 -2.13548
4.73 -2.1852 -0.0805461 -2.10465
4.74 -2.15545 -0.0946246 -2.06083
4.75 -2.10882 -0.106319 -2.0025
4.76 -2.0434 -0.114952 -1.92845
4.77 -1.95771 -0.119949 -1.83776
4.78 -1.8493 -0.11938 -1.72992
4.79 -1.71903 -0.114201 -1.60483
4.8 -1.5678 -0.104961 -1.46284
4.81 -1.39672 -0.0919564 -1.30476
4.82 -1.20751 -0.0756307 -1.13188
4.83 -1.00248 -0.0565705 -0.94591
4.84 -0.784447 -0.0354443 -0.749003
4.85 -0.556682 -0.0129847 -0.543697
4.86 -0.322822 0.0100556 -0.332878
4.87 -0.0869465 0.0327733 -0.11972
4.88 0.146331 0.0539622 0.0923688
4.89 0.372839 0.0730193 0.29982
4.9 0.588467 0.0894884 0.498979
4.91 0.789249 0.103063 0.686186
4.92 0.971457 0.113593 0.857864
4.93 1.13168 0.121079 1.0106
4.94 1.26691 0.125667 1.14124
4.95 1.37428 0.1273 1.24698
4.96 1.44949 0.124064 1.32543
4.97 1.49347 0.118776 1.37469
4.98 1.50549 0.112025 1.39347
4.99 1.4854 0.104363 1.38104
5 1.43365 0.0962897 1.33736
5.01 1.35132 0.0882605 1.26306
5.02 1.24002 0.0805904 1.15943
5.03 1.1019 0.0734862 1.02841
5.04 0.939077 0.0665181 0.872559
5.05 0.754063 0.0591132 0.69495
5.06 0.551901 0.0527766 0.499124
5.07 0.336263 0.0472922 0.288971
5.08 0.110963 0.0423516 0.0686114
5.09 -0.120138 0.0375843 -0.157722
5.1 -0.353226 0.0325942 -0.38582
5.11 -0.584625 0.0269968 -0.611622
5.12 -0.810883 0.0204557 -0.831339
5.13 -1.0284 0.0131635 -1.04156
5.14 -1.23397 0.00539245 -1.23936
5.15 -1.4258 -0.00345567 -1.42234
5.16 -1.60208 -0.0133754 -1.5887
5.17 -1.76149 -0.0242494 -1.73724
5.18 -1.90317 -0.0358326 -1.86734
5.19 -2.02672 -0.0477952 -1.97892
5.2 -2.13209 -0.0596824 -2.07241
5.21 -2.2196 -0.0710283 -2.14857
5.22 -2.28891 -0.0804375 -2.20847
5.23 -2.34116 -0.0878504 -2.25331
5.24 -2.37781 -0.093513 -2.2843
5.25 -2.39966 -0.0971258 -2.30253
5.26 -2.40736 -0.098473 -2.30889
5.27 -2.40136 -0.0974756 -2.30388
5.28 -2.38186 -0.0942202 -2.28764
5.29 -2.34871 -0.0889104 -2.2598
5.3 -2.30146 -0.0819342 -2.21953
5.31 -2.23815 -0.0726363 -2.16551
5.32 -2.15823 -0.0621846 -2.09605
5.33 -2.06058 -0.0515022 -2.00908
5.34 -1.94358 -0.0412181 -1.90236
5.35 -1.80556 -0.0319717 -1.77359
5.36 -1.64489 -0.0243389 -1.62055
5.37 -1.46014 -0.0188173 -1.44132
5.38 -1.25017 -0.0157388 -1.23443
5.39 -1.01431 -0.015281 -0.999029
5.4 -0.750312 -0.0152679 -0.735044
5.41 -0.460972 -0.0176664 -0.443306
5.42 -0.148055 -0.0224204 -0.125635
5.43 0.186004 -0.0291023 0.215106
5.44 0.537894 -0.0371135 0.575007
5.45 0.903439 -0.0457175 0.949157
5.46 1.27765 -0.0540789 1.33173
5.47 1.65482 -0.0613053 1.71613
5.48 2.02854 -0.06661 2.09515
5.49 2.39061 -0.0706135 2.46122
5.5 2.73435 -0.0722717 2.80662
5.51 3.05273 -0.0710004 3.12373
5.52 3.33891 -0.0663949 3.4053
5.53 3.5865 -0.0582239 3.64472
5.54 3.78978 -0.0464453 3.83623
5.55 3.94384 -0.0312734 3.97511
5.56 4.04479 -0.0131394 4.05793
5.57 4.08859 0.00601303 4.08258
5.58 4.07107 0.0226742 4.0484
5.59 3.99628 0.040097 3.95618
5.6 3.86568 0.0575214 3.80816
5.61 3.68201 0.074131 3.60788
5.62 3.44921 0.0891083 3.3601
5.63 3.17227 0.101662 3.07061
5.64 2.85708 0.111088 2.74599
5.65 2.51025 0.116825 2.39343
5.66 2.13824 0.117831 2.02041
5.67 1.74904 0.114516 1.63452
5.68 1.35131 0.108124 1.24319
5.69 0.952226 0.0987994 0.853427
5.7 0.558519 0.0868245 0.471695
5.71 0.176326 0.0726291 0.103697
5.72 -0.188955 0.0567661 -0.245721
5.73 -0.532776 0.0398764 -0.572652
5.74 -0.851506 0.0226539 -0.87416
5.75 -1.1409 0.00736515 -1.14827
5.76 -1.39948 -0.005583 -1.3939
5.77 -1.62772 -0.0169134 -1.61081
5.78 -1.82572 -0.0262656 -1.79945
5.79 -1.9943 -0.0334224 -1.96088
5.8 -2.13481 -0.0382634 -2.09655
5.81 -2.24903 -0.0408108 -2.20822
5.82 -2.33901 -0.0412099 -2.2978
5.83 -2.40694 -0.0397254 -2.36721
5.84 -2.45384 -0.035539 -2.4183
5.85 -2.48288 -0.0301523 -2.45273
5.86 -2.49642 -0.0244824 -2.47194
5.87 -2.4961 -0.0189789 -2.47712
5.88 -2.48327 -0.0140534 -2.46922
5.89 -2.45901 -0.010073 -2.44894
5.9 -2.42414 -0.00732293 -2.41682
5.91 -2.37925 -0.0059718 -2.37328
5.92 -2.32477 -0.00606702 -2.3187
5.93 -2.26033 -0.00681565 -2.25351
5.94 -2.18697 -0.00871765 -2.17825
5.95 -2.10521 -0.0115674 -2.09364
5.96 -2.01565 -0.0149989 -2.00065
5.97 -1.91909 -0.0185689 -1.90052
